name,home_url,sitemap_url,use_sitemap,active
blogspot,http://maithili-katha.blogspot.com,,False,True
4pmnewsonline,http://www.4pmnewsonline.com,,False,True
videha,http://www.videha.co.in,,False,True
esamaad,https://esamaad.com,,False,True
maithilijindabaad,https://maithilijindabaad.com,,False,True
mithilamirror,https://mithilamirror.com,,False,True
mppdainik,https://mppdainik.com,,False,True
simanchal,https://simanchal.com,,False,True
mithimedia,https://www.mithimedia.in,,False,True
